PID;div_ID;file_name;title;date;topics
        rta1576.edd1e11W110511;d1e12200t41d0803;rta1576.edd1e11W110511-d1e12200t41d0803.txt;Kurfürstenratsprotokoll Mainz Abs. 693;1576-08-03;listterm:sd1e7182 listterm:sd1e282 listterm:sd1e332 listterm:sd1e397 listterm:sd1e1415 listterm:sd1e326 listterm:sd1e454 listterm:sd1e884 listterm:sd1e970 listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e146 listterm:sd1e655 listterm:sd1e1222
        rta1576.edd1e11W110511;d1e12645t42d0804;rta1576.edd1e11W110511-d1e12645t42d0804.txt;Kurfürstenratsprotokoll Mainz Abs. 727;1576-08-04;listterm:sd1e7182 listterm:sd1e397 listterm:sd1e454 listterm:sd1e332 listterm:sd1e282 listterm:sd1e913 listterm:sd1e1415
        rta1576.edd1e11W110511;d1e12933t43d0806;rta1576.edd1e11W110511-d1e12933t43d0806.txt;Kurfürstenratsprotokoll Mainz Abs. 743;1576-08-06;listterm:sd1e7182 listterm:sd1e326 listterm:sd1e282 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590
        rta1576.edd1e11W110511;d1e13193t44d0807;rta1576.edd1e11W110511-d1e13193t44d0807.txt;Kurfürstenratsprotokoll Mainz Abs. 769;1576-08-07;listterm:sd1e7182 listterm:sd1e282 listterm:sd1e397 listterm:sd1e1415 listterm:sd1e332 listterm:sd1e454 listterm:sd1e1250 listterm:sd1e526 listterm:sd1e469 listterm:sd1e497 listterm:sd1e519 listterm:sd1e1221 listterm:sd1e970
        rta1576.edd1e11W110511;d1e13467t45d0808;rta1576.edd1e11W110511-d1e13467t45d0808.txt;Kurfürstenratsprotokoll Mainz Abs. 791;1576-08-08;listterm:sd1e7182 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e569 listterm:sd1e1386 listterm:sd1e1400 listterm:sd1e891 listterm:sd1e1415 listterm:sd1e1221
        rta1576.edd1e11W110511;d1e13886t46d0809;rta1576.edd1e11W110511-d1e13886t46d0809.txt;Kurfürstenratsprotokoll Mainz Abs. 802;1576-08-09;listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e39 listterm:sd1e3 listterm:sd1e719 listterm:sd1e7182 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e1386 listterm:sd1e1415 listterm:sd1e1529 listterm:sd1e253
        rta1576.edd1e11W110511;d1e14219t47d0810;rta1576.edd1e11W110511-d1e14219t47d0810.txt;Kurfürstenratsprotokoll Mainz Abs. 826;1576-08-10;listterm:sd1e7182 listterm:sd1e526 listterm:sd1e920 listterm:sd1e590 listterm:sd1e1529 listterm:sd1e569 listterm:sd1e1157 listterm:sd1e246 listterm:sd1e1415 listterm:sd1e1400 listterm:sd1e970
        rta1576.edd1e11W110511;d1e14503t48d0811;rta1576.edd1e11W110511-d1e14503t48d0811.txt;Kurfürstenratsprotokoll Mainz Abs. 846;1576-08-11;listterm:sd1e1142 listterm:sd1e1028 listterm:sd1e39 listterm:sd1e3 listterm:sd1e46 listterm:sd1e7182 listterm:sd1e469 listterm:sd1e497 listterm:sd1e519 listterm:sd1e1221 listterm:sd1e253 listterm:sd1e719 listterm:sd1e1135
        rta1576.edd1e11W110511;d1e14748t49d0812;rta1576.edd1e11W110511-d1e14748t49d0812.txt;Kurfürstenratsprotokoll Mainz Abs. 862;1576-08-12;
        rta1576.edd1e11W110511;d1e14755t50d0813;rta1576.edd1e11W110511-d1e14755t50d0813.txt;Kurfürstenratsprotokoll Mainz Abs. 863;1576-08-13;listterm:sd1e7182 listterm:sd1e1222 listterm:sd1e1157 listterm:sd1e1250 listterm:sd1e1221 listterm:sd1e469 listterm:sd1e519 listterm:sd1e1343 listterm:sd1e397 listterm:sd1e655 listterm:sd1e1415 listterm:sd1e1400 listterm:sd1e970
