PID;div_ID;file_name;title;date;topics
        rta1576.edd1e7w152270;d1e11468t35d0820;rta1576.edd1e7w152270-d1e11468t35d0820.txt;Fürstenratsprotokoll Österreich Abs. 708;1576-08-20;listterm:sd1e6273 listterm:sd1e282 listterm:sd1e397 listterm:sd1e1415 listterm:sd1e123 listterm:sd1e913 listterm:sd1e454 listterm:sd1e891 listterm:sd1e1092
        rta1576.edd1e7w152270;d1e11640t36d;rta1576.edd1e7w152270-d1e11640t36d.txt;Fürstenratsprotokoll Österreich Abs. 723;1571-08-21;listterm:sd1e123 listterm:sd1e698 listterm:sd1e6273 listterm:sd1e1222 listterm:sd1e469 listterm:sd1e1343
        rta1576.edd1e7w152270;d1e11768t37d0822;rta1576.edd1e7w152270-d1e11768t37d0822.txt;Fürstenratsprotokoll Österreich Abs. 732;1576-08-22;listterm:sd1e6273 listterm:sd1e526 listterm:sd1e920 listterm:sd1e1400 listterm:sd1e1415 listterm:sd1e569 listterm:sd1e1529 listterm:sd1e590 listterm:sd1e123 listterm:sd1e1135
        rta1576.edd1e7w152270;d1e12007t38d0823;rta1576.edd1e7w152270-d1e12007t38d0823.txt;Fürstenratsprotokoll Österreich Abs. 747;1576-08-23;listterm:sd1e123 listterm:sd1e719 listterm:sd1e6273 listterm:sd1e712 listterm:sd1e1222 listterm:sd1e469 listterm:sd1e497 listterm:sd1e1192 listterm:sd1e1235 listterm:sd1e1436 listterm:sd1e1443 listterm:sd1e1450 listterm:sd1e1458 listterm:sd1e1465 listterm:sd1e1221 listterm:sd1e1472 listterm:sd1e282 listterm:sd1e253 listterm:sd1e526 listterm:sd1e590
        rta1576.edd1e7w152270;d1e12342t39d0824;rta1576.edd1e7w152270-d1e12342t39d0824.txt;Fürstenratsprotokoll Österreich Abs. 771;1576-08-24 1576-08-27 1576-08-26 1576-08-24 1576-08-27;listterm:sd1e253 listterm:sd1e1028 listterm:sd1e146 listterm:sd1e655 listterm:sd1e870 listterm:sd1e1222
        rta1576.edd1e7w152270;d1e12417t40d0827;rta1576.edd1e7w152270-d1e12417t40d0827.txt;Fürstenratsprotokoll Österreich Abs. 776;1576-08-27;listterm:sd1e123 listterm:sd1e698
        rta1576.edd1e7w152270;d1e12741t41d0828;rta1576.edd1e7w152270-d1e12741t41d0828.txt;Fürstenratsprotokoll Österreich Abs. 807;1576-08-28;listterm:sd1e123 listterm:sd1e870 listterm:sd1e1092
        rta1576.edd1e7w152270;d1e12830t42d0829;rta1576.edd1e7w152270-d1e12830t42d0829.txt;Fürstenratsprotokoll Österreich Abs. 816;1576-08-29;listterm:sd1e1092 listterm:sd1e870 listterm:sd1e8924 listterm:sd1e8973 listterm:sd1e39 listterm:sd1e698 listterm:sd1e1142 listterm:sd1e669
        rta1576.edd1e7w152270;d1e13549t43d0831;rta1576.edd1e7w152270-d1e13549t43d0831.txt;Fürstenratsprotokoll Österreich Abs. 856;1576-08-31;listterm:sd1e1092 listterm:sd1e870 listterm:sd1e8924 listterm:sd1e8973
        rta1576.edd1e7w152270;d1e13611t44d0903;rta1576.edd1e7w152270-d1e13611t44d0903.txt;Fürstenratsprotokoll Österreich Abs. 861;1576-09-03;listterm:sd1e1092 listterm:sd1e870 listterm:sd1e123 listterm:sd1e6273
